"1364","host","3.3.1","ESC ENQ"
"1366","3.3.2","host","'0' ETX"
"1368","host","3.3.1","ESC ENQ"
"1370","3.3.2","host","'0' ETX"
"1372","host","3.3.1","ESC ENQ"
"1374","3.3.2","host","'0' ETX"
"1376","host","3.3.1","ESC ENQ"
"1378","3.3.2","host","'0' ETX"
"1380","host","3.3.1","ESC ENQ"
"1382","3.3.2","host","'0' ETX"
"1384","host","3.3.1","ESC ENQ"
"1386","3.3.2","host","'0' ETX"
"1388","host","3.3.1","ESC ENQ"
"1390","3.3.2","host","'0' ETX"
"1392","host","3.3.1","ESC ENQ"
"1394","3.3.2","host","'0' ETX"
"1396","host","3.3.1","ESC ENQ"
"1398","3.3.2","host","'0' ETX"
"1400","host","3.3.1","ESC ENQ"
"1402","3.3.2","host","'0' ETX"
"1404","host","3.3.1","ESC ENQ"
"1406","3.3.2","host","'0' ETX"
"1408","host","3.3.1","ESC ENQ"
"1410","3.3.2","host","'0' ETX"
"1412","host","3.3.1","ESC ENQ"
"1414","3.3.2","host","'0' ETX"
"1416","host","3.3.1","ESC ENQ"
"1418","3.3.2","host","'0' ETX"
"1420","host","3.3.1","ESC ENQ"
"1422","3.3.2","host","'0' ETX"
"1424","host","3.3.1","ESC ENQ"
"1426","3.3.2","host","'0' ETX"
"1428","host","3.3.1","ESC ENQ"
"1430","3.3.2","host","'0' ETX"
"1432","host","3.3.1","ESC ENQ"
"1434","3.3.2","host","'0' ETX"
"1436","host","3.3.1","ESC ENQ"
"1438","3.3.2","host","'0' ETX"
"1440","host","3.3.1","ESC ENQ"
"1442","3.3.2","host","'0' ETX"
"1444","host","3.3.1","ESC ENQ"
"1446","3.3.2","host","'0' ETX"
"1448","host","3.3.1","ESC ENQ"
"1450","3.3.2","host","'0' ETX"
"1452","host","3.3.1","ESC ENQ"
"1454","3.3.2","host","'0' ETX"
"1456","host","3.3.1","ESC ENQ"
"1458","3.3.2","host","'0' ETX"
"1460","host","3.3.1","ESC ENQ"
"1462","3.3.2","host","'0' ETX"
"1464","host","3.3.1","ESC ENQ"
"1466","3.3.2","host","'0' ETX"
"1468","host","3.3.1","ESC ENQ"
"1470","3.3.2","host","'0' ETX"
"1472","host","3.3.1","ESC ENQ"
"1474","3.3.2","host","'0' ETX"
"1476","host","3.3.1","ESC ENQ"
"1478","3.3.2","host","'0' ETX"
"1480","host","3.3.1","ESC ENQ"
"1482","3.3.2","host","'0' ETX"
"1484","host","3.3.1","ESC ENQ"
"1486","3.3.2","host","'0' ETX"
"1488","host","3.3.1","ESC ENQ"
"1490","3.3.2","host","'0' ETX"
"1492","host","3.3.1","ESC ENQ"
"1494","3.3.2","host","'0' ETX"
"1496","host","3.3.1","ESC ENQ"
"1498","3.3.2","host","'0' ETX"
"1500","host","3.3.1","ESC ENQ"
"1502","3.3.2","host","'0' ETX"
"1504","host","3.3.1","ESC ENQ"
"1506","3.3.2","host","'0' ETX"
"1508","host","3.3.1","ESC ENQ"
"1510","3.3.2","host","'0' ETX"
"1512","host","3.3.1","ESC ENQ"
"1514","3.3.2","host","'0' ETX"
"1516","host","3.3.1","ESC ENQ"
"1518","3.3.2","host","'0' ETX"
"1520","host","3.3.1","ESC ENQ"
"1522","3.3.2","host","'0' ETX"
"1524","host","3.3.1","ESC ENQ"
"1526","3.3.2","host","'0' ETX"
"1528","host","3.3.1","ESC ENQ"
"1530","3.3.2","host","'0' ETX"
"1532","host","3.3.1","ESC ENQ"
"1534","3.3.2","host","'0' ETX"
"1536","host","3.3.1","ESC ENQ"
"1538","3.3.2","host","'0' ETX"
"1540","host","3.3.1","ESC ENQ"
"1542","3.3.2","host","'0' ETX"
"1544","host","3.3.1","ESC ENQ"
"1546","3.3.2","host","'0' ETX"
"1548","host","3.3.1","ESC ENQ"
"1550","3.3.2","host","'0' ETX"
"1552","host","3.3.1","ESC ENQ"
"1554","3.3.2","host","'0' ETX"
"1556","host","3.3.1","ESC ENQ"
"1558","3.3.2","host","'0' ETX"
"1560","host","3.3.1","ESC ENQ"
"1562","3.3.2","host","'0' ETX"
"1564","host","3.3.1","ESC ENQ"
"1566","3.3.2","host","'0' ETX"
"1568","host","3.3.1","ESC ENQ"
"1570","3.3.2","host","'0' ETX"
"1572","host","3.3.1","ESC ENQ"
"1574","3.3.2","host","'0' ETX"
"1576","host","3.3.1","ESC ENQ"
"1578","3.3.2","host","'0' ETX"
"1580","host","3.3.1","ESC ENQ"
"1582","3.3.2","host","'0' ETX"
"1584","host","3.3.1","ESC ENQ"
"1586","3.3.2","host","'0' ETX"
"1588","host","3.3.1","ESC ENQ"
"1590","3.3.2","host","'0' ETX"
"1592","host","3.3.1","ESC ENQ"
"1594","3.3.2","host","'0' ETX"
"1596","host","3.3.1","ESC ENQ"
"1598","3.3.2","host","'0' ETX"
"1600","host","3.3.1","ESC ENQ"
"1602","3.3.2","host","'0' ETX"
"1604","host","3.3.1","ESC ENQ"
"1606","3.3.2","host","'0' ETX"
"1608","host","3.3.1","ESC ENQ"
"1610","3.3.2","host","'0' ETX"
"1612","host","3.3.1","ESC ENQ"
"1614","3.3.2","host","'0' ETX"
"1616","host","3.3.1","ESC ENQ"
"1618","3.3.2","host","'0' ETX"
"1620","host","3.3.1","ESC ENQ"
"1622","3.3.2","host","'0' ETX"
"1624","host","3.3.1","ESC ENQ"
"1626","3.3.2","host","'0' ETX"
"1628","host","3.3.1","ESC ENQ"
"1630","3.3.2","host","'0' ETX"
"1632","host","3.3.1","ESC ENQ"
"1634","3.3.2","host","'0' ETX"
"1636","host","3.3.1","ESC ENQ"
"1638","3.3.2","host","'0' ETX"
"1640","host","3.3.1","ESC ENQ"
"1642","3.3.2","host","'0' ETX"
"1644","host","3.3.1","ESC ENQ"
"1646","3.3.2","host","'0' ETX"
"1648","host","3.3.1","ESC ENQ"
"1650","3.3.2","host","'0' ETX"
"1652","host","3.3.1","ESC ENQ"
"1654","3.3.2","host","'0' ETX"
"1656","host","3.3.1","ESC ENQ"
"1658","3.3.2","host","'0' ETX"
"1660","host","3.3.1","ESC ENQ"
"1662","3.3.2","host","'0' ETX"
"1664","host","3.3.1","ESC ENQ"
"1666","3.3.2","host","'0' ETX"
"1668","host","3.3.1","ESC ENQ"
"1670","3.3.2","host","'0' ETX"
"1672","host","3.3.1","ESC ENQ"
"1674","3.3.2","host","'0' ETX"
"1676","host","3.3.1","ESC ENQ"
"1678","3.3.2","host","'0' ETX"
"1680","host","3.3.1","ESC ENQ"
"1682","3.3.2","host","'0' ETX"
"1684","host","3.3.1","ESC ENQ"
"1686","3.3.2","host","'0' ETX"
"1688","host","3.3.1","ESC ENQ"
"1690","3.3.2","host","'0' ETX"
"1692","host","3.3.1","ESC ENQ"
"1694","3.3.2","host","'0' ETX"
"1696","host","3.3.1","ESC ENQ"
"1698","3.3.2","host","'0' ETX"
"1700","host","3.3.1","ESC ENQ"
"1702","3.3.2","host","'0' ETX"
"1704","host","3.3.1","ESC ENQ"
"1706","3.3.2","host","'0' ETX"
"1708","host","3.3.1","ESC ENQ"
"1710","3.3.2","host","'0' ETX"
"1712","host","3.3.1","ESC ENQ"
"1714","3.3.2","host","'0' ETX"
"1716","host","3.3.1","ESC ENQ"
"1718","3.3.2","host","'0' ETX"
"1720","host","3.3.1","ESC ENQ"
"1722","3.3.2","host","'0' ETX"
"1724","host","3.3.1","ESC ENQ"
"1726","3.3.2","host","'0' ETX"
"1728","host","3.3.1","ESC ENQ"
"1730","3.3.2","host","'0' ETX"
"1732","host","3.3.1","ESC ENQ"
"1734","3.3.2","host","'0' ETX"
"1736","host","3.3.1","ESC ENQ"
"1738","3.3.2","host","'0' ETX"
"1740","host","3.3.1","ESC ENQ"
"1742","3.3.2","host","'0' ETX"
"1744","host","3.3.1","ESC ENQ"
"1746","3.3.2","host","'0' ETX"
"1748","host","3.3.1","ESC ENQ"
"1750","3.3.2","host","'0' ETX"
"1752","host","3.3.1","ESC ENQ"
"1754","3.3.2","host","'0' ETX"
"1756","host","3.3.1","ESC ENQ"
"1758","3.3.2","host","'0' ETX"
"1760","host","3.3.1","ESC ENQ"
"1762","3.3.2","host","'0' ETX"
"1764","host","3.3.1","ESC ENQ"
"1766","3.3.2","host","'0' ETX"
"1768","host","3.3.1","ESC ENQ"
"1770","3.3.2","host","'0' ETX"
"1772","host","3.3.1","ESC ENQ"
"1774","3.3.2","host","'0' ETX"
"1776","host","3.3.1","ESC ENQ"
"1778","3.3.2","host","'0' ETX"
"1780","host","3.3.1","ESC ENQ"
"1782","3.3.2","host","'0' ETX"
"1784","host","3.3.1","ESC ENQ"
"1786","3.3.2","host","'0' ETX"
"1788","host","3.3.1","ESC ENQ"
"1790","3.3.2","host","'0' ETX"
"1792","host","3.3.1","ESC ENQ"
"1794","3.3.2","host","'0' ETX"
"1795","host","3.3.1","ESC ENQ"
"1798","3.3.2","host","'0' ETX"
"1800","host","3.3.1","ESC ENQ"
"1802","3.3.2","host","'0' ETX"
"1804","host","3.3.1","ESC ENQ"
"1806","3.3.2","host","'0' ETX"
"1808","host","3.3.1","ESC ENQ"
"1810","3.3.2","host","'0' ETX"
"1812","host","3.3.1","ESC ENQ"
"1814","3.3.2","host","'0' ETX"
"1816","host","3.3.1","ESC ENQ"
"1818","3.3.2","host","'0' ETX"
"1820","host","3.3.1","ESC ENQ"
"1822","3.3.2","host","'0' ETX"
"1824","host","3.3.1","ESC ENQ"
"1826","3.3.2","host","'0' ETX"
"1828","host","3.3.1","ESC ENQ"
"1830","3.3.2","host","'0' ETX"
"1832","host","3.3.1","ESC ENQ"
"1834","3.3.2","host","'0' ETX"
"1836","host","3.3.1","ESC ENQ"
"1838","3.3.2","host","'0' ETX"
"1840","host","3.3.1","ESC ENQ"
"1842","3.3.2","host","'0' ETX"
"1844","host","3.3.1","ESC ENQ"
"1846","3.3.2","host","'0' ETX"
"1848","host","3.3.1","ESC ENQ"
"1850","3.3.2","host","'0' ETX"
"1852","host","3.3.1","ESC ENQ"
"1854","3.3.2","host","'0' ETX"
"1856","host","3.3.1","ESC ENQ"
"1858","3.3.2","host","'0' ETX"
"1860","host","3.3.1","ESC ENQ"
"1862","3.3.2","host","'0' ETX"
"1864","host","3.3.1","ESC ENQ"
"1866","3.3.2","host","'0' ETX"
"1867","host","3.3.1","ESC ENQ"
"1870","3.3.2","host","'0' ETX"
"1872","host","3.3.1","ESC ENQ"
"1874","3.3.2","host","'0' ETX"
"1876","host","3.3.1","ESC ENQ"
"1878","3.3.2","host","'0' ETX"
"1880","host","3.3.1","ESC ENQ"
"1882","3.3.2","host","'0' ETX"
"1883","host","3.3.1","ESC ENQ"
"1886","3.3.2","host","'0' ETX"
"1887","host","3.3.1","ESC ENQ"
"1890","3.3.2","host","'0' ETX"
"1892","host","3.3.1","ESC ENQ"
"1894","3.3.2","host","'0' ETX"
"1895","host","3.3.1","ESC ENQ"
"1898","3.3.2","host","'0' ETX"
"1899","host","3.3.1","ESC ENQ"
"1902","3.3.2","host","'0' ETX"
"1903","host","3.3.1","ESC ENQ"
"1906","3.3.2","host","'0' ETX"
"1907","host","3.3.1","ESC ENQ"
"1910","3.3.2","host","'0' ETX"
"1911","host","3.3.1","ESC ENQ"
"1914","3.3.2","host","'0' ETX"
"1916","host","3.3.1","ESC ENQ"
"1918","3.3.2","host","'0' ETX"
"1920","host","3.3.1","ESC ENQ"
"1922","3.3.2","host","'0' ETX"
"1924","host","3.3.1","ESC ENQ"
"1926","3.3.2","host","'0' ETX"
"1928","host","3.3.1","ESC ENQ"
"1930","3.3.2","host","'0' ETX"
"1932","host","3.3.1","ESC ENQ"
"1934","3.3.2","host","'0' ETX"
"1936","host","3.3.1","ESC ENQ"
"1938","3.3.2","host","'0' ETX"
"1940","host","3.3.1","ESC ENQ"
"1942","3.3.2","host","'0' ETX"
"1944","host","3.3.1","ESC ENQ"
"1946","3.3.2","host","'0' ETX"
"1948","host","3.3.1","ESC ENQ"
"1950","3.3.2","host","'0' ETX"
"1952","host","3.3.1","ESC ENQ"
"1954","3.3.2","host","'0' ETX"
"1956","host","3.3.1","ESC ENQ"
"1958","3.3.2","host","'0' ETX"
"1960","host","3.3.1","ESC ENQ"
"1962","3.3.2","host","'0' ETX"
"1964","host","3.3.1","ESC ENQ"
"1966","3.3.2","host","'0' ETX"
"1968","host","3.3.1","ESC ENQ"
"1970","3.3.2","host","'0' ETX"
"1972","host","3.3.1","ESC ENQ"
"1974","3.3.2","host","'0' ETX"
"1976","host","3.3.1","ESC ENQ"
"1978","3.3.2","host","'0' ETX"
"1980","host","3.3.1","ESC ENQ"
"1982","3.3.2","host","'0' ETX"
"1984","host","3.3.1","'TG1' ETX"
,,,"'FN0' ETX"
,,,"'TB50,0' ETX"
,,,"'\30,30' ETX"
,,,"'Z5558,4288' ETX"
,,,"'J1' ETX"
"1986","host","3.3.1","ESC ENQ"
"1988","3.3.2","host","'0' ETX"
"1989","host","3.3.1","'!10,1' ETX"
,,,"'FX18,1' ETX"
,,,"'FC0,1,1' ETX"
"1992","host","3.3.1","'FE0,1' ETX"
,,,"'FF0,0,1' ETX"
"1994","host","3.3.1","ESC ENQ"
"1996","3.3.2","host","'0' ETX"
"1997","host","3.3.1","ESC ENQ"
"2000","3.3.2","host","'0' ETX"
"2001","host","3.3.1","'M254,254' ETX"
"2004","host","3.3.1","BE2 ... ETX"
"2006","host","3.3.1","BE1 ... ETX"
"2008","host","3.3.1","BE2 ... ETX"
"2010","host","3.3.1","BE1 ... ETX"
"2012","host","3.3.1","BE2 ... ETX"
"2014","host","3.3.1","BE1 ... ETX"
"2016","host","3.3.1","BE1 ... ETX"
"2018","host","3.3.1","BE2 ... ETX"
"2020","host","3.3.1","BE1 ... ETX"
"2022","host","3.3.1","ESC ENQ"
"2024","3.3.2","host","'1' ETX"
"2025","host","3.3.1","ESC ENQ"
"2028","3.3.2","host","'1' ETX"
"2029","host","3.3.1","ESC ENQ"
"2032","3.3.2","host","'1' ETX"
"2034","host","3.3.1","ESC ENQ"
"2036","3.3.2","host","'1' ETX"
"2038","host","3.3.1","ESC ENQ"
"2040","3.3.2","host","'1' ETX"
"2042","host","3.3.1","ESC ENQ"
"2044","3.3.2","host","'1' ETX"
"2046","host","3.3.1","ESC ENQ"
"2048","3.3.2","host","'1' ETX"
"2050","host","3.3.1","ESC ENQ"
"2052","3.3.2","host","'0' ETX"
"2053","host","3.3.1","ESC ENQ"
"2056","3.3.2","host","'0' ETX"
"2057","host","3.3.1","ESC ENQ"
"2060","3.3.2","host","'0' ETX"
"2061","host","3.3.1","'L0' ETX"
,,,"'J2' ETX"
"2064","host","3.3.1","'!10,2' ETX"
,,,"'FX18,2' ETX"
,,,"'FC0,1,2' ETX"
,,,"'FE0,2' ETX"
,,,"'FF0,0,2' ETX"
"2066","host","3.3.1","ESC ENQ"
"2068","3.3.2","host","'1' ETX"
"2069","host","3.3.1","ESC ENQ"
"2072","3.3.2","host","'0' ETX"
"2073","host","3.3.1","ESC ENQ"
"2076","3.3.2","host","'0' ETX"
"2077","host","3.3.1","'M254,1270' ETX"
"2080","host","3.3.1","BE2 ... ETX"
"2082","host","3.3.1","BE1 ... ETX"
"2084","host","3.3.1","BE2 ... ETX"
"2086","host","3.3.1","BE1 ... ETX"
"2088","host","3.3.1","BE2 ... ETX"
"2090","host","3.3.1","BE1 ... ETX"
"2092","host","3.3.1","BE1 ... ETX"
"2094","host","3.3.1","BE2 ... ETX"
"2096","host","3.3.1","BE1 ... ETX"
"2098","host","3.3.1","ESC ENQ"
"2100","3.3.2","host","'1' ETX"
"2101","host","3.3.1","ESC ENQ"
"2104","3.3.2","host","'1' ETX"
"2105","host","3.3.1","ESC ENQ"
"2108","3.3.2","host","'1' ETX"
"2110","host","3.3.1","ESC ENQ"
"2112","3.3.2","host","'1' ETX"
"2114","host","3.3.1","ESC ENQ"
"2116","3.3.2","host","'1' ETX"
"2118","host","3.3.1","ESC ENQ"
"2120","3.3.2","host","'1' ETX"
"2122","host","3.3.1","ESC ENQ"
"2124","3.3.2","host","'1' ETX"
"2126","host","3.3.1","ESC ENQ"
"2128","3.3.2","host","'1' ETX"
"2130","host","3.3.1","ESC ENQ"
"2132","3.3.2","host","'0' ETX"
"2133","host","3.3.1","ESC ENQ"
"2136","3.3.2","host","'0' ETX"
"2137","host","3.3.1","ESC ENQ"
"2140","3.3.2","host","'0' ETX"
"2141","host","3.3.1","'L0' ETX"
,,,"'\0,0' ETX"
,,,"'M0,0' ETX"
,,,"'J0' ETX"
,,,"'FN0' ETX"
,,,"'TB50,0' ETX"
"2144","host","3.3.1","ESC ENQ"
"2146","3.3.2","host","'1' ETX"
"2148","host","3.3.1","ESC ENQ"
"2150","3.3.2","host","'1' ETX"
"2152","host","3.3.1","ESC ENQ"
"2154","3.3.2","host","'0' ETX"
"2156","host","3.3.1","ESC ENQ"
"2158","3.3.2","host","'0' ETX"
"2160","host","3.3.1","ESC ENQ"
"2162","3.3.2","host","'0' ETX"
"2164","host","3.3.1","ESC ENQ"
"2166","3.3.2","host","'0' ETX"
"2168","host","3.3.1","ESC ENQ"
"2170","3.3.2","host","'0' ETX"
"2172","host","3.3.1","ESC ENQ"
"2174","3.3.2","host","'0' ETX"
"2176","host","3.3.1","ESC ENQ"
"2178","3.3.2","host","'0' ETX"
"2180","host","3.3.1","ESC ENQ"
"2182","3.3.2","host","'0' ETX"
"2184","host","3.3.1","ESC ENQ"
"2186","3.3.2","host","'0' ETX"
"2188","host","3.3.1","ESC ENQ"
"2190","3.3.2","host","'0' ETX"
"2192","host","3.3.1","ESC ENQ"
"2194","3.3.2","host","'0' ETX"
"2196","host","3.3.1","ESC ENQ"
"2198","3.3.2","host","'0' ETX"
"2200","host","3.3.1","ESC ENQ"
"2202","3.3.2","host","'0' ETX"
"2204","host","3.3.1","ESC ENQ"
"2206","3.3.2","host","'0' ETX"
"2208","host","3.3.1","ESC ENQ"
"2210","3.3.2","host","'0' ETX"
"2212","host","3.3.1","ESC ENQ"
"2214","3.3.2","host","'0' ETX"
"2216","host","3.3.1","ESC ENQ"
"2218","3.3.2","host","'0' ETX"
"2220","host","3.3.1","ESC ENQ"
"2222","3.3.2","host","'0' ETX"
"2224","host","3.3.1","ESC ENQ"
"2226","3.3.2","host","'0' ETX"
"2228","host","3.3.1","ESC ENQ"
"2230","3.3.2","host","'0' ETX"
"2232","host","3.3.1","ESC ENQ"
"2234","3.3.2","host","'0' ETX"
"2236","host","3.3.1","ESC ENQ"
"2238","3.3.2","host","'0' ETX"
"2240","host","3.3.1","ESC ENQ"
"2242","3.3.2","host","'0' ETX"
"2244","host","3.3.1","ESC ENQ"
"2246","3.3.2","host","'0' ETX"
"2248","host","3.3.1","ESC ENQ"
"2250","3.3.2","host","'0' ETX"
